Net:-0.585175701139,Trade:0.51170865519,Cost:1.09688435633,Avg:-0.00975292835232,Std:0.0113492009506,Trades/Day:37.1666666667,leb:3,msr:0,ueb:4,
Net:-0.428793171862,Trade:0.640778939151,Cost:1.06957211101,Avg:-0.00714655286437,Std:0.0115200045134,Trades/Day:35.7,leb:3,msr:1,ueb:4,
Net:-0.246231254092,Trade:0.769043355019,Cost:1.01527460911,Avg:-0.00410385423486,Std:0.011942178212,Trades/Day:33.1166666667,leb:3,msr:2,ueb:4,
Net:-0.0346665457237,Trade:0.922559414237,Cost:0.95722595996,Avg:-0.000577775762061,Std:0.0120548478217,Trades/Day:30.2,leb:3,msr:3,ueb:4,
Net:-0.00403745762308,Trade:0.90770920256,Cost:0.911746660183,Avg:-6.72909603847e-05,Std:0.0139749797661,Trades/Day:27.7166666667,leb:3,msr:4,ueb:4,
Net:0.083106978874,Trade:0.958459392432,Cost:0.875352413558,Avg:0.00138511631457,Std:0.0137769061867,Trades/Day:25.7833333333,leb:3,msr:5,ueb:4,
Net:0.0978444003574,Trade:0.92836436913,Cost:0.830519968772,Avg:0.00163074000596,Std:0.0138915329731,Trades/Day:23.55,leb:3,msr:6,ueb:4,
Net:0.173756851454,Trade:0.967080493804,Cost:0.79332364235,Avg:0.00289594752424,Std:0.0144306824543,Trades/Day:21.5,leb:3,msr:7,ueb:4,
Net:0.20810608497,Trade:0.966489262156,Cost:0.758383177186,Avg:0.0034684347495,Std:0.0155008772885,Trades/Day:19.8166666667,leb:3,msr:8,ueb:4,
Net:0.212374600591,Trade:0.942356803572,Cost:0.729982202981,Avg:0.00353957667652,Std:0.0161107040591,Trades/Day:18.5333333333,leb:3,msr:9,ueb:4,
Net:-0.672355368513,Trade:0.709979389784,Cost:1.3823347583,Avg:-0.0112059228085,Std:0.0121197565096,Trades/Day:46.5333333333,leb:3,msr:0,ueb:5,
Net:-0.480402423955,Trade:0.859021948966,Cost:1.33942437292,Avg:-0.00800670706592,Std:0.0122089902249,Trades/Day:44.1833333333,leb:3,msr:1,ueb:5,
Net:-0.219933197302,Trade:1.03609447845,Cost:1.25602767575,Avg:-0.00366555328837,Std:0.0133802374342,Trades/Day:40.1166666667,leb:3,msr:2,ueb:5,
Net:0.00534511603722,Trade:1.17316457887,Cost:1.16781946284,Avg:8.90852672869e-05,Std:0.0133165789987,Trades/Day:35.7333333333,leb:3,msr:3,ueb:5,
Net:0.0865050382014,Trade:1.18023188772,Cost:1.09372684952,Avg:0.00144175063669,Std:0.0157397092832,Trades/Day:31.9833333333,leb:3,msr:4,ueb:5,
Net:0.156323192451,Trade:1.19557306179,Cost:1.03924986934,Avg:0.00260538654085,Std:0.0156622142433,Trades/Day:29.25,leb:3,msr:5,ueb:5,
Net:0.195030190541,Trade:1.17511466468,Cost:0.980084474138,Avg:0.00325050317568,Std:0.0153901449985,Trades/Day:26.4333333333,leb:3,msr:6,ueb:5,
Net:0.268035152995,Trade:1.20276636231,Cost:0.93473120931,Avg:0.00446725254992,Std:0.0157487167283,Trades/Day:24.0666666667,leb:3,msr:7,ueb:5,
Net:0.304659020743,Trade:1.20070510218,Cost:0.896046081439,Avg:0.00507765034571,Std:0.016935353442,Trades/Day:22.1,leb:3,msr:8,ueb:5,
Net:0.335155124122,Trade:1.20010502888,Cost:0.864949904757,Avg:0.00558591873537,Std:0.0171295153604,Trades/Day:20.4666666667,leb:3,msr:9,ueb:5,
Net:-0.649159068773,Trade:0.831810440992,Cost:1.48096950977,Avg:-0.0108193178129,Std:0.0128066555346,Trades/Day:49.6,leb:3,msr:0,ueb:6,
Net:-0.443058495609,Trade:0.98733186004,Cost:1.43039035565,Avg:-0.00738430826016,Std:0.0132892102628,Trades/Day:46.9166666667,leb:3,msr:1,ueb:6,
Net:-0.177968856869,Trade:1.15053328706,Cost:1.32850214393,Avg:-0.00296614761448,Std:0.0137939252925,Trades/Day:42.1,leb:3,msr:2,ueb:6,
Net:0.0482477255118,Trade:1.27351493248,Cost:1.22526720696,Avg:0.000804128758529,Std:0.0138606517301,Trades/Day:37.0666666667,leb:3,msr:3,ueb:6,
Net:0.122230775142,Trade:1.26755748484,Cost:1.1453267097,Avg:0.0020371795857,Std:0.0161737903638,Trades/Day:32.9666666667,leb:3,msr:4,ueb:6,
Net:0.200515387447,Trade:1.28675260367,Cost:1.08623721622,Avg:0.00334192312411,Std:0.0161807330583,Trades/Day:29.9833333333,leb:3,msr:5,ueb:6,
Net:0.233959645494,Trade:1.262003004,Cost:1.0280433585,Avg:0.0038993274249,Std:0.0159774196025,Trades/Day:27.1,leb:3,msr:6,ueb:6,
Net:0.284340867573,Trade:1.26760228862,Cost:0.983261421046,Avg:0.00473901445955,Std:0.0162918677248,Trades/Day:24.6666666667,leb:3,msr:7,ueb:6,
Net:0.320018031362,Trade:1.26166732688,Cost:0.941649295518,Avg:0.00533363385603,Std:0.0172744130159,Trades/Day:22.5333333333,leb:3,msr:8,ueb:6,
Net:0.361938137005,Trade:1.27258353012,Cost:0.910645393118,Avg:0.00603230228342,Std:0.0176172259607,Trades/Day:20.9333333333,leb:3,msr:9,ueb:6,
Net:-0.654604543209,Trade:0.863532292874,Cost:1.51813683608,Avg:-0.0109100757202,Std:0.0134091484438,Trades/Day:50.6666666667,leb:3,msr:0,ueb:7,
Net:-0.451967672567,Trade:1.01558638707,Cost:1.46755405963,Avg:-0.00753279454279,Std:0.0138329618475,Trades/Day:47.9833333333,leb:3,msr:1,ueb:7,
Net:-0.174312358462,Trade:1.18599405276,Cost:1.36030641122,Avg:-0.00290520597437,Std:0.0144058631425,Trades/Day:42.95,leb:3,msr:2,ueb:7,
Net:0.0598782494479,Trade:1.31173788493,Cost:1.25185963548,Avg:0.000997970824131,Std:0.0140089878838,Trades/Day:37.6,leb:3,msr:3,ueb:7,
Net:0.139972757734,Trade:1.30985753387,Cost:1.16988477614,Avg:0.00233287929557,Std:0.0163086854824,Trades/Day:33.3,leb:3,msr:4,ueb:7,
Net:0.216708791309,Trade:1.32567184667,Cost:1.10896305536,Avg:0.00361181318848,Std:0.0164641914832,Trades/Day:30.2666666667,leb:3,msr:5,ueb:7,
Net:0.260401090554,Trade:1.30792597557,Cost:1.04752488501,Avg:0.0043400181759,Std:0.0163836493403,Trades/Day:27.25,leb:3,msr:6,ueb:7,
Net:0.302366402364,Trade:1.3039354928,Cost:1.00156909044,Avg:0.0050394400394,Std:0.0164439703769,Trades/Day:24.8,leb:3,msr:7,ueb:7,
