Net:-0.265710114744,Trade:0.202409829618,Cost:0.468119944362,Avg:-0.00885700382479,Std:0.0100139596817,Trades/Day:35.7333333333,leb:3,msr:0,ueb:4,
Net:-0.181531539498,Trade:0.271182951251,Cost:0.452714490749,Avg:-0.0060510513166,Std:0.00973539429206,Trades/Day:34.1333333333,leb:3,msr:1,ueb:4,
Net:-0.132976141088,Trade:0.29885180794,Cost:0.431827949028,Avg:-0.00443253803626,Std:0.00974220175999,Trades/Day:31.6333333333,leb:3,msr:2,ueb:4,
Net:-0.0607045166596,Trade:0.348214955648,Cost:0.408919472308,Avg:-0.00202348388865,Std:0.0096269458048,Trades/Day:28.8333333333,leb:3,msr:3,ueb:4,
Net:-0.0263213132115,Trade:0.362999472737,Cost:0.389320785949,Avg:-0.000877377107051,Std:0.0120699350519,Trades/Day:26.4666666667,leb:3,msr:4,ueb:4,
Net:0.0325406474858,Trade:0.405600900831,Cost:0.373060253345,Avg:0.00108468824953,Std:0.0112272088362,Trades/Day:24.5666666667,leb:3,msr:5,ueb:4,
Net:0.04455522883,Trade:0.393619653683,Cost:0.349064424853,Avg:0.00148517429433,Std:0.0124178651034,Trades/Day:22.3,leb:3,msr:6,ueb:4,
Net:0.0870853311064,Trade:0.424137719168,Cost:0.337052388062,Avg:0.00290284437021,Std:0.0131279214889,Trades/Day:20.6666666667,leb:3,msr:7,ueb:4,
Net:0.13595686689,Trade:0.455367987162,Cost:0.319411120272,Avg:0.00453189556299,Std:0.0128736024307,Trades/Day:18.7333333333,leb:3,msr:8,ueb:4,
Net:0.146463457332,Trade:0.451050337,Cost:0.304586879668,Avg:0.00488211524442,Std:0.0135817508758,Trades/Day:17.3,leb:3,msr:9,ueb:4,
Net:-0.301793023505,Trade:0.302667319007,Cost:0.604460342512,Avg:-0.0100597674502,Std:0.00910927343849,Trades/Day:45.7333333333,leb:3,msr:0,ueb:5,
Net:-0.183668683862,Trade:0.395229173338,Cost:0.5788978572,Avg:-0.00612228946206,Std:0.00881232810199,Trades/Day:43.0333333333,leb:3,msr:1,ueb:5,
Net:-0.108846719972,Trade:0.440542292406,Cost:0.549389012378,Avg:-0.00362822399906,Std:0.0094923860395,Trades/Day:39.3666666667,leb:3,msr:2,ueb:5,
Net:-0.0462124217185,Trade:0.465814483027,Cost:0.512026904746,Avg:-0.00154041405728,Std:0.00820403000382,Trades/Day:34.9,leb:3,msr:3,ueb:5,
Net:0.0250549134816,Trade:0.50203615553,Cost:0.476981242049,Avg:0.000835163782719,Std:0.011847129054,Trades/Day:31.0666666667,leb:3,msr:4,ueb:5,
Net:0.0810476981812,Trade:0.52989866712,Cost:0.448850968938,Avg:0.00270158993937,Std:0.0121122944302,Trades/Day:28.0333333333,leb:3,msr:5,ueb:5,
Net:0.103538755398,Trade:0.524148813845,Cost:0.420610058447,Avg:0.0034512918466,Std:0.0131392757349,Trades/Day:25.3333333333,leb:3,msr:6,ueb:5,
Net:0.158769976399,Trade:0.5622872461,Cost:0.403517269701,Avg:0.00529233254663,Std:0.0128229076515,Trades/Day:23.3666666667,leb:3,msr:7,ueb:5,
Net:0.205799679678,Trade:0.588194385119,Cost:0.38239470544,Avg:0.00685998932262,Std:0.0132696704792,Trades/Day:21.1,leb:3,msr:8,ueb:5,
Net:0.221788394066,Trade:0.588600613521,Cost:0.366812219456,Avg:0.00739294646885,Std:0.0136092878055,Trades/Day:19.2666666667,leb:3,msr:9,ueb:5,
Net:-0.2750776459,Trade:0.365978912692,Cost:0.641056558592,Avg:-0.00916925486333,Std:0.00928778259835,Trades/Day:48.4,leb:3,msr:0,ueb:6,
Net:-0.151958868877,Trade:0.461020318623,Cost:0.612979187499,Avg:-0.00506529562922,Std:0.00912439215804,Trades/Day:45.4666666667,leb:3,msr:1,ueb:6,
Net:-0.0810437164356,Trade:0.49884592637,Cost:0.579889642806,Avg:-0.00270145721452,Std:0.00938241535702,Trades/Day:41.3,leb:3,msr:2,ueb:6,
Net:-0.0195565907187,Trade:0.519601637035,Cost:0.539158227754,Avg:-0.00065188635729,Std:0.00809911721936,Trades/Day:36.3333333333,leb:3,msr:3,ueb:6,
Net:0.0441632737892,Trade:0.5465651915,Cost:0.502401917711,Avg:0.00147210912631,Std:0.0117949719188,Trades/Day:32.1333333333,leb:3,msr:4,ueb:6,
Net:0.10590134418,Trade:0.576644842547,Cost:0.470743498368,Avg:0.00353004480599,Std:0.0122782322321,Trades/Day:28.7,leb:3,msr:5,ueb:6,
Net:0.124655292716,Trade:0.56808292317,Cost:0.443427630453,Avg:0.00415517642388,Std:0.0132454779481,Trades/Day:26.0333333333,leb:3,msr:6,ueb:6,
Net:0.167527527225,Trade:0.591225583033,Cost:0.423698055808,Avg:0.0055842509075,Std:0.0131800300221,Trades/Day:23.9,leb:3,msr:7,ueb:6,
Net:0.205999330465,Trade:0.607679423231,Cost:0.401680092766,Avg:0.00686664434884,Std:0.0138160486532,Trades/Day:21.5333333333,leb:3,msr:8,ueb:6,
Net:0.234431862152,Trade:0.620528067924,Cost:0.386096205772,Avg:0.00781439540507,Std:0.0141886692792,Trades/Day:19.7666666667,leb:3,msr:9,ueb:6,
Net:-0.278000333716,Trade:0.377599863923,Cost:0.655600197639,Avg:-0.00926667779053,Std:0.00968509786249,Trades/Day:49.3666666667,leb:3,msr:0,ueb:7,
Net:-0.160203762185,Trade:0.467315443262,Cost:0.627519205447,Avg:-0.00534012540615,Std:0.00949748407645,Trades/Day:46.4333333333,leb:3,msr:1,ueb:7,
Net:-0.0851571193679,Trade:0.504881076471,Cost:0.590038195839,Avg:-0.0028385706456,Std:0.00973533109312,Trades/Day:42.0,leb:3,msr:2,ueb:7,
Net:-0.0148344301441,Trade:0.533654530508,Cost:0.548488960652,Avg:-0.000494481004803,Std:0.00784470099429,Trades/Day:36.8666666667,leb:3,msr:3,ueb:7,
Net:0.049835934793,Trade:0.560726549847,Cost:0.510890615054,Avg:0.00166119782643,Std:0.0115816256662,Trades/Day:32.5,leb:3,msr:4,ueb:7,
Net:0.111201960672,Trade:0.589618292037,Cost:0.478416331366,Avg:0.00370673202239,Std:0.0123178756919,Trades/Day:29.0333333333,leb:3,msr:5,ueb:7,
Net:0.136328619165,Trade:0.586539876016,Cost:0.450211256851,Avg:0.0045442873055,Std:0.0133897576388,Trades/Day:26.2666666667,leb:3,msr:6,ueb:7,
Net:0.173226700234,Trade:0.603705419736,Cost:0.430478719502,Avg:0.00577422334113,Std:0.0132399746043,Trades/Day:24.1,leb:3,msr:7,ueb:7,
Net:0.213647147965,Trade:0.621256840214,Cost:0.407609692249,Avg:0.00712157159884,Std:0.0140471594849,Trades/Day:21.7,leb:3,msr:8,ueb:7,
Net:0.243641140688,Trade:0.634850819045,Cost:0.391209678357,Avg:0.00812137135627,Std:0.0145051553277,Trades/Day:19.9,leb:3,msr:9,ueb:7,
Net:-0.282376302423,Trade:0.377586489031,Cost:0.659962791455,Avg:-0.00941254341411,Std:0.0096132665594,Trades/Day:49.6,leb:3,msr:0,ueb:8,
Net:-0.160101897015,Trade:0.470932945965,Cost:0.631034842981,Avg:-0.00533672990051,Std:0.00951918071548,Trades/Day:46.5666666667,leb:3,msr:1,ueb:8,
Net:-0.0850552541987,Trade:0.508498579174,Cost:0.593553833373,Avg:-0.00283517513996,Std:0.00970904505002,Trades/Day:42.1,leb:3,msr:2,ueb:8,
Net:-0.0148301328126,Trade:0.537174465138,Cost:0.552004597951,Avg:-0.000494337760422,Std:0.00805083732634,Trades/Day:36.9333333333,leb:3,msr:3,ueb:8,
Net:0.0498312278777,Trade:0.564237475904,Cost:0.514406248026,Avg:0.00166104092926,Std:0.0116126332049,Trades/Day:32.5666666667,leb:3,msr:4,ueb:8,
Net:0.110045376123,Trade:0.591977340231,Cost:0.481931964108,Avg:0.0036681792041,Std:0.012282799738,Trades/Day:29.0666666667,leb:3,msr:5,ueb:8,
Net:0.131792629709,Trade:0.584675353654,Cost:0.452882723945,Avg:0.00439308765696,Std:0.0133317965997,Trades/Day:26.2666666667,leb:3,msr:6,ueb:8,
Net:0.168690710777,Trade:0.601840897374,Cost:0.433150186596,Avg:0.00562302369258,Std:0.013225246769,Trades/Day:24.1,leb:3,msr:7,ueb:8,
Net:0.203799776812,Trade:0.615898498252,Cost:0.41209872144,Avg:0.00679332589375,Std:0.0139997257259,Trades/Day:21.8333333333,leb:3,msr:8,ueb:8,
Net:0.233452707235,Trade:0.629151414807,Cost:0.395698707572,Avg:0.00778175690783,Std:0.0144922596012,Trades/Day:20.0333333333,leb:3,msr:9,ueb:8,
Net:-0.280230707745,Trade:0.383079132065,Cost:0.66330983981,Avg:-0.00934102359149,Std:0.00942180235095,Trades/Day:49.8333333333,leb:3,msr:0,ueb:9,
Net:-0.157464449576,Trade:0.476061569943,Cost:0.633526019519,Avg:-0.00524881498587,Std:0.00926947387203,Trades/Day:46.7333333333,leb:3,msr:1,ueb:9,
