Net:-0.969144213947,Trade:0.654509653213,Cost:1.62365386716,Avg:-0.0161524035658,Std:0.0176409605539,Trades/Day:38.1833333333,leb:3,msr:0,ueb:4,
Net:-0.821489254251,Trade:0.784353138077,Cost:1.60584239233,Avg:-0.0136914875709,Std:0.016953791225,Trades/Day:37.3666666667,leb:3,msr:1,ueb:4,
Net:-0.643772725282,Trade:0.907769738565,Cost:1.55154246385,Avg:-0.0107295454214,Std:0.0160993454972,Trades/Day:35.1166666667,leb:3,msr:2,ueb:4,
Net:-0.351009988367,Trade:1.11270592846,Cost:1.46371591683,Avg:-0.00585016647278,Std:0.016424042709,Trades/Day:31.85,leb:3,msr:3,ueb:4,
Net:-0.203293984556,Trade:1.18060871839,Cost:1.38390270294,Avg:-0.00338823307593,Std:0.0161481390687,Trades/Day:29.2833333333,leb:3,msr:4,ueb:4,
Net:-0.15809844339,Trade:1.13537431142,Cost:1.29347275481,Avg:-0.00263497405649,Std:0.0163725143749,Trades/Day:26.2333333333,leb:3,msr:5,ueb:4,
Net:-0.159454402135,Trade:1.08073362488,Cost:1.24018802702,Avg:-0.00265757336892,Std:0.0165359238561,Trades/Day:24.3166666667,leb:3,msr:6,ueb:4,
Net:-0.0790549240823,Trade:1.09707785479,Cost:1.17613277887,Avg:-0.00131758206804,Std:0.017576715708,Trades/Day:22.1,leb:3,msr:7,ueb:4,
Net:-0.0983325118257,Trade:1.03694669795,Cost:1.13527920978,Avg:-0.0016388751971,Std:0.0176659071968,Trades/Day:20.4333333333,leb:3,msr:8,ueb:4,
Net:-0.113752283918,Trade:0.988545480156,Cost:1.10229776407,Avg:-0.00189587139864,Std:0.018113262568,Trades/Day:19.2,leb:3,msr:9,ueb:4,
Net:-1.26016894623,Trade:0.850056652985,Cost:2.11022559922,Avg:-0.0210028157706,Std:0.0217411461341,Trades/Day:48.9166666667,leb:3,msr:0,ueb:5,
Net:-1.08196677925,Trade:0.982135672768,Cost:2.06410245202,Avg:-0.0180327796542,Std:0.0205199238857,Trades/Day:47.1666666667,leb:3,msr:1,ueb:5,
Net:-0.864333891922,Trade:1.10352840073,Cost:1.96786229265,Avg:-0.0144055648654,Std:0.019654918916,Trades/Day:43.3833333333,leb:3,msr:2,ueb:5,
Net:-0.517868473962,Trade:1.31308775108,Cost:1.83095622505,Avg:-0.0086311412327,Std:0.0189173329717,Trades/Day:38.4666666667,leb:3,msr:3,ueb:5,
Net:-0.30590146097,Trade:1.39959050502,Cost:1.70549196599,Avg:-0.00509835768284,Std:0.0180962493471,Trades/Day:34.3833333333,leb:3,msr:4,ueb:5,
Net:-0.255526349828,Trade:1.34825251827,Cost:1.6037788681,Avg:-0.00425877249713,Std:0.0183342036996,Trades/Day:30.9166666667,leb:3,msr:5,ueb:5,
Net:-0.205601477888,Trade:1.32216834253,Cost:1.52776982042,Avg:-0.00342669129813,Std:0.0186740070611,Trades/Day:28.2666666667,leb:3,msr:6,ueb:5,
Net:-0.0913105897936,Trade:1.35768114602,Cost:1.44899173582,Avg:-0.00152184316323,Std:0.0206527916577,Trades/Day:25.4333333333,leb:3,msr:7,ueb:5,
Net:-0.0659157501697,Trade:1.32442362285,Cost:1.39033937302,Avg:-0.00109859583616,Std:0.0212559017525,Trades/Day:23.2833333333,leb:3,msr:8,ueb:5,
Net:-0.112314489511,Trade:1.24345448545,Cost:1.35576897496,Avg:-0.00187190815852,Std:0.0214121496206,Trades/Day:21.9,leb:3,msr:9,ueb:5,
Net:-1.347919351,Trade:0.901852115548,Cost:2.24977146655,Avg:-0.0224653225166,Std:0.0229100399075,Trades/Day:51.9333333333,leb:3,msr:0,ueb:6,
Net:-1.1633696642,Trade:1.03164113436,Cost:2.19501079856,Avg:-0.0193894944034,Std:0.021446351422,Trades/Day:49.95,leb:3,msr:1,ueb:6,
Net:-0.913133287206,Trade:1.16469590222,Cost:2.07782918942,Avg:-0.0152188881201,Std:0.0201547217876,Trades/Day:45.45,leb:3,msr:2,ueb:6,
Net:-0.537781712649,Trade:1.38180182371,Cost:1.91958353636,Avg:-0.00896302854415,Std:0.0189837341746,Trades/Day:39.85,leb:3,msr:3,ueb:6,
Net:-0.317798353745,Trade:1.46108574092,Cost:1.77888409467,Avg:-0.00529663922909,Std:0.0176016906603,Trades/Day:35.35,leb:3,msr:4,ueb:6,
Net:-0.251136285329,Trade:1.41776320643,Cost:1.66889949176,Avg:-0.00418560475548,Std:0.0173814255317,Trades/Day:31.5833333333,leb:3,msr:5,ueb:6,
Net:-0.194656919639,Trade:1.40173735813,Cost:1.59639427776,Avg:-0.00324428199398,Std:0.0179856611271,Trades/Day:28.9333333333,leb:3,msr:6,ueb:6,
Net:-0.080452876828,Trade:1.43796316701,Cost:1.51841604384,Avg:-0.00134088128047,Std:0.0198371065793,Trades/Day:26.1166666667,leb:3,msr:7,ueb:6,
Net:-0.0410418536226,Trade:1.41867054811,Cost:1.45971240173,Avg:-0.000684030893709,Std:0.0203983102786,Trades/Day:24.0833333333,leb:3,msr:8,ueb:6,
Net:-0.0738331564749,Trade:1.34798750796,Cost:1.42182066444,Avg:-0.00123055260791,Std:0.0204657118959,Trades/Day:22.6166666667,leb:3,msr:9,ueb:6,
Net:-1.36848952964,Trade:0.938689702301,Cost:2.30717923194,Avg:-0.0228081588274,Std:0.0229263205974,Trades/Day:53.0,leb:3,msr:0,ueb:7,
Net:-1.18147198197,Trade:1.06634972154,Cost:2.24782170351,Avg:-0.0196911996995,Std:0.0214365569572,Trades/Day:50.9,leb:3,msr:1,ueb:7,
Net:-0.912872296563,Trade:1.21220163769,Cost:2.12507393425,Avg:-0.015214538276,Std:0.0198546944191,Trades/Day:46.2,leb:3,msr:2,ueb:7,
Net:-0.533499126699,Trade:1.43050997572,Cost:1.96400910242,Avg:-0.00889165211166,Std:0.01879291833,Trades/Day:40.4,leb:3,msr:3,ueb:7,
Net:-0.313630233399,Trade:1.50039454256,Cost:1.81402477596,Avg:-0.00522717055666,Std:0.0177222445516,Trades/Day:35.6666666667,leb:3,msr:4,ueb:7,
Net:-0.250301429178,Trade:1.45373874126,Cost:1.70404017044,Avg:-0.00417169048631,Std:0.0175404769137,Trades/Day:31.8166666667,leb:3,msr:5,ueb:7,
Net:-0.191930017707,Trade:1.43738654438,Cost:1.62931656208,Avg:-0.00319883362846,Std:0.0181581104571,Trades/Day:29.1,leb:3,msr:6,ueb:7,
Net:-0.0888372454579,Trade:1.46478685653,Cost:1.55362410199,Avg:-0.00148062075763,Std:0.0198010744339,Trades/Day:26.3833333333,leb:3,msr:7,ueb:7,
Net:-0.0579371816828,Trade:1.43818234598,Cost:1.49611952766,Avg:-0.000965619694713,Std:0.0202399872464,Trades/Day:24.45,leb:3,msr:8,ueb:7,
Net:-0.0843191080666,Trade:1.37636517714,Cost:1.46068428521,Avg:-0.00140531846778,Std:0.0202541128841,Trades/Day:23.0666666667,leb:3,msr:9,ueb:7,
Net:-1.38175625384,Trade:0.946878975623,Cost:2.32863522946,Avg:-0.0230292708973,Std:0.0231173047731,Trades/Day:53.4,leb:3,msr:0,ueb:8,
Net:-1.19084523703,Trade:1.07538663845,Cost:2.26623187548,Avg:-0.0198474206171,Std:0.0216615151011,Trades/Day:51.2166666667,leb:3,msr:1,ueb:8,
Net:-0.917871631772,Trade:1.22561247048,Cost:2.14348410225,Avg:-0.0152978605295,Std:0.0201769972183,Trades/Day:46.5166666667,leb:3,msr:2,ueb:8,
Net:-0.542199563724,Trade:1.43591952829,Cost:1.97811909201,Avg:-0.00903665939541,Std:0.0191581851576,Trades/Day:40.5833333333,leb:3,msr:3,ueb:8,
Net:-0.325765639659,Trade:1.50082113112,Cost:1.82658677078,Avg:-0.00542942732765,Std:0.0179041832155,Trades/Day:35.8166666667,leb:3,msr:4,ueb:8,
Net:-0.265242829362,Trade:1.45136089893,Cost:1.71660372829,Avg:-0.00442071382271,Std:0.0176643738138,Trades/Day:31.9666666667,leb:3,msr:5,ueb:8,
Net:-0.206043781917,Trade:1.43352550977,Cost:1.63956929168,Avg:-0.00343406303195,Std:0.018369479159,Trades/Day:29.2,leb:3,msr:6,ueb:8,
Net:-0.0865577563439,Trade:1.47391647982,Cost:1.56047423616,Avg:-0.0014426292724,Std:0.0198906307238,Trades/Day:26.4166666667,leb:3,msr:7,ueb:8,
Net:-0.0545947934662,Trade:1.44949645387,Cost:1.50409124734,Avg:-0.000909913224437,Std:0.0204155050705,Trades/Day:24.5333333333,leb:3,msr:8,ueb:8,
Net:-0.0782149382323,Trade:1.39044106744,Cost:1.46865600567,Avg:-0.00130358230387,Std:0.0204048505034,Trades/Day:23.1666666667,leb:3,msr:9,ueb:8,
Net:-1.38757950019,Trade:0.961968484596,Cost:2.34954798478,Avg:-0.0231263250031,Std:0.023439000114,Trades/Day:53.75,leb:3,msr:0,ueb:9,
Net:-1.1961676344,Trade:1.09097699564,Cost:2.28714463004,Avg:-0.01993612724,Std:0.0220061129316,Trades/Day:51.55,leb:3,msr:1,ueb:9,
Net:-0.920520918823,Trade:1.24039156982,Cost:2.16091248865,Avg:-0.0153420153137,Std:0.0202129323929,Trades/Day:46.7333333333,leb:3,msr:2,ueb:9,
Net:-0.545201806849,Trade:1.44916866725,Cost:1.9943704741,Avg:-0.00908669678081,Std:0.0193737462104,Trades/Day:40.7166666667,leb:3,msr:3,ueb:9,
Net:-0.322156444446,Trade:1.51799318092,Cost:1.84014962537,Avg:-0.0053692740741,Std:0.018256521735,Trades/Day:35.8833333333,leb:3,msr:4,ueb:9,
Net:-0.261633634149,Trade:1.46853294874,Cost:1.73016658288,Avg:-0.00436056056916,Std:0.0179550985822,Trades/Day:32.0,leb:3,msr:5,ueb:9,
Net:-0.202434518297,Trade:1.45069762798,Cost:1.65313214627,Avg:-0.00337390863829,Std:0.0186243453269,Trades/Day:29.2,leb:3,msr:6,ueb:9,
Net:-0.0829168165633,Trade:1.49112027435,Cost:1.57403709091,Avg:-0.00138194694272,Std:0.0200554638179,Trades/Day:26.4166666667,leb:3,msr:7,ueb:9,
Net:-0.0509612139881,Trade:1.4666928881,Cost:1.51765410208,Avg:-0.000849353566469,Std:0.0205382657557,Trades/Day:24.5333333333,leb:3,msr:8,ueb:9,
Net:-0.070155732324,Trade:1.41082458601,Cost:1.48098031834,Avg:-0.0011692622054,Std:0.020407310711,Trades/Day:23.1666666667,leb:3,msr:9,ueb:9,
Net:-0.304610117409,Trade:0.251748732434,Cost:0.556358849843,Avg:-0.00507683529015,Std:0.00703512744008,Trades/Day:13.35,leb:4,msr:0,ueb:5,
Net:-0.280503535712,Trade:0.272284296573,Cost:0.552787832285,Avg:-0.00467505892853,Std:0.007265414772,Trades/Day:13.1833333333,leb:4,msr:1,ueb:5,
Net:-0.247838617786,Trade:0.294200091379,Cost:0.542038709165,Avg:-0.00413064362976,Std:0.00830756205387,Trades/Day:12.7666666667,leb:4,msr:2,ueb:5,
Net:-0.194660125732,Trade:0.334056194288,Cost:0.528716320021,Avg:-0.00324433542887,Std:0.00755981689225,Trades/Day:12.25,leb:4,msr:3,ueb:5,
Net:-0.125175281339,Trade:0.376400493272,Cost:0.501575774612,Avg:-0.00208625468899,Std:0.00845853745627,Trades/Day:11.4,leb:4,msr:4,ueb:5,
Net:-0.118902330025,Trade:0.373451731655,Cost:0.49235406168,Avg:-0.00198170550042,Std:0.0087896959061,Trades/Day:11.1,leb:4,msr:5,ueb:5,
Net:-0.0718721817989,Trade:0.396946992176,Cost:0.468819173975,Avg:-0.00119786969665,Std:0.0102715585967,Trades/Day:10.3833333333,leb:4,msr:6,ueb:5,
Net:-0.0466593265649,Trade:0.402526608129,Cost:0.449185934693,Avg:-0.000777655442749,Std:0.0101673607774,Trades/Day:9.61666666667,leb:4,msr:7,ueb:5,
Net:0.0323017372293,Trade:0.464035991265,Cost:0.431734254036,Avg:0.000538362287155,Std:0.013003898093,Trades/Day:9.03333333333,leb:4,msr:8,ueb:5,
Net:-0.0322329683887,Trade:0.392836495479,Cost:0.425069463868,Avg:-0.000537216139812,Std:0.0124229494511,Trades/Day:8.68333333333,leb:4,msr:9,ueb:5,
Net:-0.404416430928,Trade:0.325754332339,Cost:0.730170763267,Avg:-0.0067402738488,Std:0.00879703131085,Trades/Day:17.3166666667,leb:4,msr:0,ueb:6,
Net:-0.382774505432,Trade:0.342502822797,Cost:0.725277328229,Avg:-0.00637957509053,Std:0.00898171446298,Trades/Day:17.0666666667,leb:4,msr:1,ueb:6,
Net:-0.322696007464,Trade:0.381353701858,Cost:0.704049709322,Avg:-0.00537826679106,Std:0.010294692528,Trades/Day:16.2666666667,leb:4,msr:2,ueb:6,
Net:-0.235840691008,Trade:0.436834266576,Cost:0.672674957584,Avg:-0.00393067818346,Std:0.00924975428141,Trades/Day:15.2666666667,leb:4,msr:3,ueb:6,
Net:-0.124115124528,Trade:0.511730515999,Cost:0.635845640526,Avg:-0.0020685854088,Std:0.0104426776099,Trades/Day:14.0833333333,leb:4,msr:4,ueb:6,
Net:-0.0914326586666,Trade:0.527616186483,Cost:0.619048845149,Avg:-0.00152387764444,Std:0.009214517113,Trades/Day:13.5833333333,leb:4,msr:5,ueb:6,
Net:-0.0455683320407,Trade:0.547717414187,Cost:0.593285746227,Avg:-0.000759472200678,Std:0.0110599119099,Trades/Day:12.75,leb:4,msr:6,ueb:6,
Net:-0.023927954226,Trade:0.54331993513,Cost:0.567247889356,Avg:-0.0003987992371,Std:0.0107336817448,Trades/Day:11.7833333333,leb:4,msr:7,ueb:6,
Net:0.0648611273739,Trade:0.60756909175,Cost:0.542707964377,Avg:0.00108101878957,Std:0.0134335306982,Trades/Day:10.9666666667,leb:4,msr:8,ueb:6,
Net:0.0417702162907,Trade:0.572015722504,Cost:0.530245506213,Avg:0.000696170271511,Std:0.0130894106488,Trades/Day:10.4833333333,leb:4,msr:9,ueb:6,
Net:-0.434688792024,Trade:0.371442103196,Cost:0.80613089522,Avg:-0.0072448132004,Std:0.00926360706205,Trades/Day:19.0,leb:4,msr:0,ueb:7,
Net:-0.407695919781,Trade:0.390508703685,Cost:0.798204623466,Avg:-0.00679493199635,Std:0.00896093444722,Trades/Day:18.65,leb:4,msr:1,ueb:7,
Net:-0.326059061414,Trade:0.442988312874,Cost:0.769047374287,Avg:-0.00543431769023,Std:0.00923718956925,Trades/Day:17.5833333333,leb:4,msr:2,ueb:7,
Net:-0.226086177388,Trade:0.508789586363,Cost:0.73487576375,Avg:-0.00376810295646,Std:0.00825806734504,Trades/Day:16.4833333333,leb:4,msr:3,ueb:7,
Net:-0.119417688234,Trade:0.574405528274,Cost:0.693823216508,Avg:-0.0019902948039,Std:0.00905227812771,Trades/Day:15.1333333333,leb:4,msr:4,ueb:7,
Net:-0.0894769062365,Trade:0.586397167932,Cost:0.675874074168,Avg:-0.00149128177061,Std:0.00844556595417,Trades/Day:14.55,leb:4,msr:5,ueb:7,
Net:-0.0487692361743,Trade:0.595661823753,Cost:0.644431059927,Avg:-0.000812820602905,Std:0.0101330202209,Trades/Day:13.5166666667,leb:4,msr:6,ueb:7,
Net:-0.0194378953092,Trade:0.595373978243,Cost:0.614811873552,Avg:-0.000323964921821,Std:0.0104013529297,Trades/Day:12.4666666667,leb:4,msr:7,ueb:7,
Net:0.0774558433416,Trade:0.666606192544,Cost:0.589150349202,Avg:0.00129093072236,Std:0.01267328814,Trades/Day:11.6,leb:4,msr:8,ueb:7,
Net:0.0629496240411,Trade:0.63868800531,Cost:0.575738381269,Avg:0.00104916040069,Std:0.0126349353314,Trades/Day:11.1333333333,leb:4,msr:9,ueb:7,
Net:-0.452299334924,Trade:0.379068449275,Cost:0.831367784199,Avg:-0.00753832224873,Std:0.00967200932817,Trades/Day:19.5166666667,leb:4,msr:0,ueb:8,
Net:-0.421412993543,Trade:0.398982693352,Cost:0.820395686895,Avg:-0.00702354989238,Std:0.00942961451675,Trades/Day:19.0833333333,leb:4,msr:1,ueb:8,
Net:-0.335402215325,Trade:0.455836218421,Cost:0.791238433746,Avg:-0.00559003692208,Std:0.00958461156081,Trades/Day:18.0166666667,leb:4,msr:2,ueb:8,
Net:-0.243841711452,Trade:0.513225105133,Cost:0.757066816585,Avg:-0.0040640285242,Std:0.00873940334956,Trades/Day:16.8833333333,leb:4,msr:3,ueb:8,
Net:-0.13550138787,Trade:0.578016937268,Cost:0.713518325138,Avg:-0.0022583564645,Std:0.00938606937697,Trades/Day:15.45,leb:4,msr:4,ueb:8,
Net:-0.106026760208,Trade:0.588046752038,Cost:0.694073512246,Avg:-0.00176711267014,Std:0.0085386672899,Trades/Day:14.8333333333,leb:4,msr:5,ueb:8,
Net:-0.0614500007298,Trade:0.59881014912,Cost:0.66026014985,Avg:-0.00102416667883,Std:0.0104120432767,Trades/Day:13.7333333333,leb:4,msr:6,ueb:8,
Net:-0.0176788018201,Trade:0.611278360807,Cost:0.628957162627,Avg:-0.000294646697002,Std:0.0106177100278,Trades/Day:12.6333333333,leb:4,msr:7,ueb:8,
Net:0.0782210067636,Trade:0.682638228372,Cost:0.604417221608,Avg:0.00130368344606,Std:0.0126177588062,Trades/Day:11.8,leb:4,msr:8,ueb:8,
Net:0.063375604889,Trade:0.654380860979,Cost:0.59100525609,Avg:0.00105626008148,Std:0.0126719105702,Trades/Day:11.3333333333,leb:4,msr:9,ueb:8,
Net:-0.457497166925,Trade:0.396036033926,Cost:0.853533200851,Avg:-0.00762495278209,Std:0.00996782966728,Trades/Day:19.9333333333,leb:4,msr:0,ueb:9,
Net:-0.426109976569,Trade:0.416451126219,Cost:0.842561102788,Avg:-0.00710183294282,Std:0.00978553306261,Trades/Day:19.5,leb:4,msr:1,ueb:9,
Net:-0.337076379082,Trade:0.47459779512,Cost:0.811674174202,Avg:-0.00561793965136,Std:0.00961820769549,Trades/Day:18.3833333333,leb:4,msr:2,ueb:9,
Net:-0.244464764894,Trade:0.531863252569,Cost:0.776328017462,Avg:-0.00407441274823,Std:0.00899034151595,Trades/Day:17.2,leb:4,msr:3,ueb:9,
Net:-0.131124089857,Trade:0.600204685456,Cost:0.731328775313,Avg:-0.00218540149762,Std:0.00982995212411,Trades/Day:15.7166666667,leb:4,msr:4,ueb:9,
Net:-0.100512830849,Trade:0.611371130167,Cost:0.711883961016,Avg:-0.00167521384749,Std:0.00919433863379,Trades/Day:15.0833333333,leb:4,msr:5,ueb:9,
Net:-0.0540988997075,Trade:0.622299179366,Cost:0.676398079074,Avg:-0.000901648328459,Std:0.0108289177894,Trades/Day:13.9,leb:4,msr:6,ueb:9,
Net:-0.0115801033339,Trade:0.633514986471,Cost:0.645095089805,Avg:-0.000193001722232,Std:0.0108676559271,Trades/Day:12.7833333333,leb:4,msr:7,ueb:9,
Net:0.0921511847653,Trade:0.70990903439,Cost:0.617757849625,Avg:0.00153585307942,Std:0.0129812028558,Trades/Day:11.9,leb:4,msr:8,ueb:9,
Net:0.0778682506651,Trade:0.681059400235,Cost:0.60319114957,Avg:0.00129780417775,Std:0.0129323031267,Trades/Day:11.4166666667,leb:4,msr:9,ueb:9,
Net:-0.112530699741,Trade:0.0740553535231,Cost:0.186586053264,Avg:-0.00187551166234,Std:0.00341212514247,Trades/Day:4.45,leb:5,msr:0,ueb:6,
Net:-0.118194965524,Trade:0.0683910704326,Cost:0.186586035956,Avg:-0.00196991609206,Std:0.00343249916281,Trades/Day:4.43333333333,leb:5,msr:1,ueb:6,
Net:-0.0939747467629,Trade:0.0897481498214,Cost:0.183722896584,Avg:-0.00156624577938,Std:0.00324536264337,Trades/Day:4.35,leb:5,msr:2,ueb:6,
Net:-0.0847430649516,Trade:0.0949245123775,Cost:0.179667577329,Avg:-0.00141238441586,Std:0.00369642571369,Trades/Day:4.21666666667,leb:5,msr:3,ueb:6,
Net:-0.0262759858514,Trade:0.152109230698,Cost:0.178385216549,Avg:-0.000437933097523,Std:0.00376903670835,Trades/Day:4.13333333333,leb:5,msr:4,ueb:6,
Net:0.0239618622886,Trade:0.20113955866,Cost:0.177177696372,Avg:0.000399364371477,Std:0.00579107450577,Trades/Day:4.06666666667,leb:5,msr:5,ueb:6,
Net:0.0266103061971,Trade:0.203787896058,Cost:0.177177589861,Avg:0.000443505103285,Std:0.00543724166243,Trades/Day:4.05,leb:5,msr:6,ueb:6,
Net:0.016659828375,Trade:0.19097127831,Cost:0.174311449935,Avg:0.00027766380625,Std:0.00510945358353,Trades/Day:3.91666666667,leb:5,msr:7,ueb:6,
Net:0.0339732507078,Trade:0.20649335079,Cost:0.172520100082,Avg:0.000566220845129,Std:0.0066404343325,Trades/Day:3.85,leb:5,msr:8,ueb:6,
Net:0.0603651401189,Trade:0.229804017171,Cost:0.169438877052,Avg:0.00100608566865,Std:0.00714573651033,Trades/Day:3.76666666667,leb:5,msr:9,ueb:6,
Net:-0.15256151632,Trade:0.128426708037,Cost:0.280988224358,Avg:-0.00254269193867,Std:0.004748049888,Trades/Day:6.68333333333,leb:5,msr:0,ueb:7,
Net:-0.149551967275,Trade:0.127081000795,Cost:0.27663296807,Avg:-0.00249253278792,Std:0.00437450141174,Trades/Day:6.53333333333,leb:5,msr:1,ueb:7,
Net:-0.101794956566,Trade:0.168031626182,Cost:0.269826582748,Avg:-0.00169658260944,Std:0.00354370997871,Trades/Day:6.31666666667,leb:5,msr:2,ueb:7,
Net:-0.0699351779606,Trade:0.19430792586,Cost:0.264243103821,Avg:-0.00116558629934,Std:0.00352696089439,Trades/Day:6.11666666667,leb:5,msr:3,ueb:7,
Net:-0.0158692461434,Trade:0.245549669089,Cost:0.261418915232,Avg:-0.000264487435723,Std:0.00386442146553,Trades/Day:5.98333333333,leb:5,msr:4,ueb:7,
Net:0.039609843263,Trade:0.295114983218,Cost:0.255505139955,Avg:0.000660164054383,Std:0.00840438971184,Trades/Day:5.75,leb:5,msr:5,ueb:7,
Net:0.0396702921239,Trade:0.288902911432,Cost:0.249232619308,Avg:0.000661171535399,Std:0.00799679253835,Trades/Day:5.53333333333,leb:5,msr:6,ueb:7,
Net:0.0521076563619,Trade:0.294765933579,Cost:0.242658277217,Avg:0.000868460939365,Std:0.00773831258858,Trades/Day:5.26666666667,leb:5,msr:7,ueb:7,
