Net:-0.305748379436,Trade:0.425207519484,Cost:0.73095589892,Avg:-0.0101916126479,Std:0.012838785208,Trades/Day:39.7666666667,leb:3,msr:0,ueb:4,
Net:-0.220031972356,Trade:0.498079746771,Cost:0.718111719127,Avg:-0.00733439907853,Std:0.0115746828214,Trades/Day:38.6666666667,leb:3,msr:1,ueb:4,
Net:-0.100198199823,Trade:0.59856072215,Cost:0.698758921973,Avg:-0.00333993999411,Std:0.00817895377372,Trades/Day:36.6,leb:3,msr:2,ueb:4,
Net:0.0154392252267,Trade:0.6775728556,Cost:0.662133630373,Avg:0.00051464084089,Std:0.00978347875549,Trades/Day:33.4,leb:3,msr:3,ueb:4,
Net:0.0776874933311,Trade:0.701290672972,Cost:0.623603179641,Avg:0.00258958311104,Std:0.010890829093,Trades/Day:30.6333333333,leb:3,msr:4,ueb:4,
Net:0.0991776241292,Trade:0.682446232011,Cost:0.583268607881,Avg:0.00330592080431,Std:0.0129714983014,Trades/Day:27.5333333333,leb:3,msr:5,ueb:4,
Net:0.0885751815694,Trade:0.644609480816,Cost:0.556034299247,Avg:0.00295250605231,Std:0.0134200795723,Trades/Day:25.4666666667,leb:3,msr:6,ueb:4,
Net:0.128924122255,Trade:0.656720905109,Cost:0.527796782854,Avg:0.00429747074183,Std:0.0159213562803,Trades/Day:23.1,leb:3,msr:7,ueb:4,
Net:0.108950900959,Trade:0.619948071453,Cost:0.510997170494,Avg:0.00363169669865,Std:0.0158101738383,Trades/Day:21.4333333333,leb:3,msr:8,ueb:4,
Net:0.111988130641,Trade:0.602326525601,Cost:0.49033839496,Avg:0.00373293768804,Std:0.0162399299208,Trades/Day:19.7666666667,leb:3,msr:9,ueb:4,
Net:-0.411172410003,Trade:0.557541080678,Cost:0.96871349068,Avg:-0.0137057470001,Std:0.0155591878513,Trades/Day:51.7666666667,leb:3,msr:0,ueb:5,
Net:-0.298198657431,Trade:0.63742971347,Cost:0.935628370901,Avg:-0.00993995524771,Std:0.0129661832206,Trades/Day:49.3,leb:3,msr:1,ueb:5,
Net:-0.158736963158,Trade:0.725202181424,Cost:0.883939144583,Avg:-0.00529123210528,Std:0.0106782090824,Trades/Day:45.0333333333,leb:3,msr:2,ueb:5,
